,id,text,score,sentiment,nltk_score,nltk_sentiment,combined_score,combined_sentiment,combined_granular_sentiment
4446,1352915207539064832,"Pharmaceutical greed at its worst...

#PfizerBioNTech 

https://t.co/nT98jdzMlj",-1.2218057579115842,Negative,-0.4019,Negative,-0.8118528789557921,Negative,Negative
4447,1352913463262244864,"#PfizerBioNTech's vaccine is back in the news. 👩‍🔬💉
A confidential information leak has been confirmed after a cybe… https://t.co/PpdiOxmAd4",0.0,Neutral,-0.34,Negative,-0.17,Neutral,Skeptical
4448,1352912145671987201,#Covid19 Vaccine Rollout Needs Spark Even More Innovation https://t.co/EBaYqJexm1 #Ergotron #VaccinationCart… https://t.co/yiEAYPHVZE,0.3814553688816883,Positive,0.5849,Positive,0.48317768444084414,Positive,Positive
4449,1352899827990999040,@shamara4w #Dubai has rolled out an effective program a month ago #PfizerBioNTech &amp; #Sinopharm are available for Na… https://t.co/gGbvx794B3,0.5390907175801309,Positive,0.4767,Positive,0.5078953587900654,Positive,Positive
4450,1352893117515620352,".@matthancock .@BorisJohnson STOP IT with the ""maybe"" and ""might"" all in an effort to your arse because you failed… https://t.co/ICR1AlO0IS",-0.4770261485275118,Negative,-0.4466,Negative,-0.4618130742637559,Negative,Negative
4451,1352892575728898049,"Pfizer-BioNTech, WHO strike deal on 40M vaccine doses
https://t.co/7WeLRm97QU
#PfizerBioNTech @WHO",0.0,Neutral,-0.128,Neutral,-0.064,Neutral,Neutral
4452,1352885813797916673,"#PfizerBioNTech 
Hopefully , indeed it  will give me my life back
#israel 
#COVID19Vaccine https://t.co/VxMxyFq3Yr",0.0,Neutral,0.4019,Positive,0.20095,Positive,Optimistic
4453,1352881330833534977,The cold shift! @ManchesterHCC @GMCancerUI #VolunteeringMcr #PfizerBioNTech 💉 #Beswick https://t.co/YccGnYBn7M,-0.5629365576721818,Negative,0.0,Neutral,-0.2814682788360909,Negative,Skeptical
4454,1356060474538790913,I’ve never been so conflicted in my life 😔 #PfizerBioNTech #immunocompromised,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4455,1353700925966340103,Safety and efficacy of the #PfizerBioNTech COVID-19 vaccine: Anthony Harries and Kudakwashe Takarinda highlight res… https://t.co/28gwSklQgk,0.0,Neutral,0.6369,Positive,0.31845,Positive,Optimistic
4456,1353696731695869954,@BorisJohnson @Keir_Starmer @10DowningStreet @Conservatives when will the inevitable u-turn occur with regards to t… https://t.co/mNJfmsOovV,-0.34871620937356756,Negative,0.0,Neutral,-0.17435810468678378,Neutral,Skeptical
4457,1353683428848275456,"What Insights Will The Bloomberg C-Suite 'The Year Ahead Summit 2021' Reveal? https://t.co/jPQWPm2yNG

#Bloomberg… https://t.co/MDFlZ2ar7u",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4458,1353680041486540801,@10DowningStreet @BorisJohnson @TheHiveLondon @BorisJohnson @10DowningStreet @Conservatives when will the inevitabl… https://t.co/ZBZYdh9pfB,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4459,1353677259413061635,@HelenCrosier @samtapsell @bbcnickrobinson @TheBMA @BBCr4today Right- so use 1/2 dose #oxfordvaccine for the majori… https://t.co/cstjkVuSsp,0.4054203300108005,Positive,0.0,Neutral,0.20271016500540026,Positive,Optimistic
4460,1353672944845611008,#HongKong authorizes the #PfizerBioNTech #vaccine for emergency use https://t.co/F00pfRpZKx,-0.5040496286746906,Negative,-0.3818,Negative,-0.4429248143373453,Negative,Negative
4461,1353663665841565696,@NadineDorries @piersmorgan @theresecoffey @GMB @BorisJohnson @10DowningStreet @Conservatives when will the inevita… https://t.co/KO6IRMtriY,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4462,1353660257210413058,Are there any trials taking place that test the transmissibility of the virus amongst people who have received two… https://t.co/HmSddS8pF0,-0.36413753812448796,Negative,0.0,Neutral,-0.18206876906224398,Neutral,Skeptical
4463,1353658561012916225,"If it's true, it looks like #AstraZeneca won't be supplying to Australia for a while.That is why #PfizerBioNTech is… https://t.co/NLHGLsYCxZ",0.7497019192544888,Positive,0.6486,Positive,0.6991509596272444,Positive,Positive
4464,1353658324915527680,@AndrewBowie_MP @BorisJohnson @10DowningStreet @Conservatives when will the inevitable u-turn occur with regards to… https://t.co/ZsIELATHR4,-0.38050395139977905,Negative,0.0,Neutral,-0.19025197569988953,Neutral,Skeptical
4465,1353658182510419971,@BorisJohnson @10DowningStreet @Conservatives when will the inevitable u-turn occur with regards to the 12-week del… https://t.co/zz1LlNGeld,-0.35286509506993596,Negative,0.0,Neutral,-0.17643254753496798,Neutral,Skeptical
4466,1353657439044833282,"@HSingh_MD It is the same thing. #comirnaty #PfizerVaccine #PfizerBioNTech 

https://t.co/gsrzEiA1Ym",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4467,1353652536595644417,"All you ever wanted to know about RNA Vaccines - What are they? FAQs by 360 on History

#ScienceTwitter #medicines… https://t.co/LLqb80in1I",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4468,1353652062672871424,"@ralph_sina
 you should not believe what you hear from the UK. To vaccinate someone you have to follow the drug pro… https://t.co/3vrpD0FQof",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4469,1353650292924026880,@ralph_sina you should not believe what you hear from the UK. To vaccinate someone you have to follow the drug prot… https://t.co/Yw2CHkuY1r,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4470,1353646324659478528,"@piersmorgan @GMB YOU SOON ENOUGH, YOU HAVE FAILED TO GRILL THEM ON VACCINE, WHAT MEDICAL OR SCIENTIFIC DEGREE DOES… https://t.co/DCU9f3Ps3g",-0.40936791266570793,Negative,-0.6166,Negative,-0.512983956332854,Negative,Negative
4471,1353642779495329794,This morning I took the responsibility upon me as a #keyworker with the severity it needed and got the… https://t.co/wZEVrH0sAU,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4472,1353642158633476096,THIS WEEK: We look at #antivax communities on social media #CovidVaccine #COVIDVaccination #PfizerBioNTech… https://t.co/VbqGyAgL00,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4473,1353641260037382149,@MattHancock @Keir_Starmer @BorisJohnson Pfizer vaccine second dose should be given out after 3 weeks! Stop messing… https://t.co/XFxPCC0cMm,0.0,Neutral,-0.3595,Negative,-0.17975,Neutral,Skeptical
4474,1353637550691381248,"@samtapsell @bbcnickrobinson @TheBMA @BBCr4today So why has this analysis vanished from the debate? 

Seems the ide… https://t.co/u52oIAP0H4",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4475,1353604099392950274,"Pfizer’s COVID-19 vaccine approved by Australia

#Pfizer #PfizerBioNTech #Covid_19 #Australia #COVID19 #Coronavirus… https://t.co/K4Ly5kSrR1",0.0,Neutral,0.4215,Positive,0.21075,Positive,Optimistic
4476,1353595610247680002,"@WYSIW This 👇👇👇👇
BalanceIsKey.   
@growlabssa
·
Jan 20
Dear #Pfizer #PfizerBioNTech #PfizerVaccine care to comment?… https://t.co/hcCbgHRAdW",0.0,Neutral,0.7003,Positive,0.35015,Positive,Optimistic
4477,1353577957609017344,"Australia’s health regulator approves Pfizer Covid-19 vaccine for use

@TGAgovau @healthgovau @NSWHealth… https://t.co/FsRy2aHAgg",0.0,Neutral,0.4019,Positive,0.20095,Positive,Optimistic
4478,1353575063187034112,I will be getting my second dose of the #PfizerBioNTech  #COVID19 vaccine tomorrow (*this) morning. No issues with… https://t.co/iPjx8nR7aj,-0.5303378695477416,Negative,-0.296,Negative,-0.41316893477387084,Negative,Negative
4479,1353573811220848647,#Australia on Monday approved the #PfizerBioNTech #Covid19Vaccine for use but warned #AstraZeneca's international p… https://t.co/rHfz2o9sX9,-0.4095656532910511,Negative,-0.1901,Neutral,-0.2998328266455256,Negative,Skeptical
4480,1353561081629741057,"Day 4 after taking the #PfizerBioNTech #vaccine, soreness is gone. Fighting Fit! 💪🏻",-0.4165005950543072,Negative,0.0,Neutral,-0.2082502975271536,Negative,Skeptical
4481,1353559011929579520,Uncertainty over 12-week Covid jab interval intensifies as UK rollout expands https://t.co/TY4I9yoM9p #COVID19… https://t.co/y7HSJtTlO8,0.0,Neutral,-0.25,Negative,-0.125,Neutral,Neutral
4482,1353535107987103744,"Australia Approves Pfizer-BioNTech COVID-19 Vaccine
https://t.co/k9kxvclqHb
#Australia #PfizerBioNTech #COVID19Vaccine",0.0,Neutral,0.4019,Positive,0.20095,Positive,Optimistic
4483,1353524734407929860,Feeling incredibly lucky and happy to have completed my 2 steps of the #PfizerBioNTech #CovidVaccine https://t.co/7pLcYRN5B9,1.2523739808322873,Positive,0.8204,Positive,1.0363869904161436,Positive,Positive
4484,1353514870541414400,"@goodwish916 Thanks a lot for your historical efforts! Your final goal of S-2P has applied to the #PfizerBionTech &amp;/or #Moderna 
vaccines?",0.0,Neutral,0.4926,Positive,0.2463,Positive,Optimistic
4485,1353475347585626120,"Q) Would you delay your #CovidVaccine booster knowing that another PERSON was able to get their 1st💉?

A) If YES th… https://t.co/wGa4UK6iim",-0.29225280377919804,Negative,0.2808,Positive,-0.005726401889599025,Neutral,Neutral
4486,1353469188216672261,Given my first dose of #PfizerBioNTech vaccine on Friday! Thank you NHS! 🙏 @epsom_sthelier @sabpNHS #nhs #NHSheroes… https://t.co/hbAiRXnwiB,0.2741731018426929,Positive,0.4738,Positive,0.3739865509213465,Positive,Optimistic
4487,1353458697184415744,"Tbh, I would love to read the contract between any country and #PfizerBioNTech. Indeed, in any contract, you would… https://t.co/w2tqXuBSWL",0.38138564723348206,Positive,0.6369,Positive,0.509142823616741,Positive,Positive
4488,1353456729187512321,"Moderna vaccine @CDCgov overview

NOTE FOR #LYMPHEDEMA PATIENTS: alternative to arm is THIGH not buttocks (Oxford v… https://t.co/3kQmU94m8Z",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4489,1353456155528290304,"BioNTech-Pfizer #vaccine overview, PDF with administration details

NOTE FOR #LYMPHEDEMA PATIENTS: alternative to a… https://t.co/io0wIrFnR6",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4490,1353448560549896194,More and more people and governments realize and wake Up and notice that the #Pfizer  #BioNTech #vaccine… https://t.co/rUGRum4ds5,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4491,1353432924767596544,"Let's look at the figures differently. 

#Bulgaria
Vaccines delivered 
26.12.2020   9,750 #PfizerBioNTech 
04.01.20… https://t.co/ougCxB2Tfz",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4492,1353430876005289984,"As it has been reported that the #PfizerBioNTech #COVID19 #vaccine vials can provide an extra dose, the #FDA update… https://t.co/xK6iDVMiv5",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4493,1353430060925997056,Fully #vaccinated #ThisIsOurShot #PfizerBioNTech https://t.co/XVNUkm3T2Q,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4494,1353430006278578178,"@carryonretired @Tsunami65 @BorisJohnson And at the very least, @BorisJohnson and @MattHancock need to be called ou… https://t.co/sCMsPsAQ8T",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4495,1353427257587453953,Got my first dose of the #PfizerBioNTech #COVID19 #CoronavirusVaccine yesterday 😍 Side effects over the last 24 hou… https://t.co/5Xwu66GptJ,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4496,1353416194196262912,#Norway To Receive Fewer #Pfizer Vaccine Doses Than Originally Reported https://t.co/vH0wsWuRsp #COVID19… https://t.co/gUkcMngvf2,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4497,1353412374687055874,Becky and Alex today vaccinating at KGH today. Success day regardless of the snow. Proud of everybody that made it… https://t.co/5EOEoT047R,0.7225458973312944,Positive,0.7783,Positive,0.7504229486656472,Positive,Positive
4498,1353411249414037506,#EU Plans To Purchase 300-million More #Covid19 Vaccines https://t.co/E6CxrV4yHA #covidvaccines #Pfizer… https://t.co/1oLe37R71I,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4499,1353407921665826816,#Covid19 Vaccine Rollout Needs Spark Even More Innovation https://t.co/EBaYqJexm1 #Ergotron #VaccinationCart  #Pfizer #PfizerBioNTech,0.3771484745241261,Positive,0.5849,Positive,0.481024237262063,Positive,Positive
4500,1353406545233637376,So grateful for this first step towards normality... @NHS_ELFT #thankyouNHS #healthcare #PfizerBioNTech https://t.co/KAnhuEoHzW,0.3218831563461867,Positive,0.5095,Positive,0.4156915781730933,Positive,Positive
4501,1353404000440299520,"""Vaccine Hoarding"" Under Spotlight At The #UnitedNations https://t.co/GIa2W4wRxn #PfizerBioNTech #COVAX… https://t.co/rlHHG1Jjj0",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4502,1353395299092488192,Day 24 of 365 - Well it’s a given that you have to post a similar picture when you get the #vaccine so here’s mine!… https://t.co/9bQc7zalVD,0.0,Neutral,0.3382,Positive,0.1691,Neutral,Optimistic
4503,1353390507104284672,Dose 2 ✅ #vaccinated #FauciOuchie #COVAX #PfizerBioNTech https://t.co/cp1yaHr1SO,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4504,1353388275130654721,"What are the Ingredients of a Vaccine? https://t.co/xIcjF54T0P via @YouTube 
#vaccine​ #covidvaccine​ #Covid_19… https://t.co/8zIi20SnI5",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4505,1353380956996952065,"Informative article on how mRNA vaccines work. Note: No, it does not alter your DNA. #PfizerBioNTech #Moderna… https://t.co/NFtJS3xWks",0.2895386540889116,Positive,-0.296,Negative,-0.0032306729555441893,Neutral,Neutral
4506,1353371621508198400,"Even THEY know it’s not working 👇

Their rollout is not going as well as they planned so now....

“Second Vaccine D… https://t.co/QbUxGUmHEN",0.0,Neutral,-0.2057,Negative,-0.10285,Neutral,Neutral
4507,1353370878768259072,@Peston We are at the point where many of the 1st doses of #PfizerBioNTech administered are reaching or have passed… https://t.co/wUoo2sf5fx,0.0,Neutral,0.2023,Positive,0.10115,Neutral,Neutral
4508,1353361779171217408,1/2 Incredibly grateful to have received my first dose of the #PfizerBioNTech vaccine today. Proud to be a part  of… https://t.co/UKHiliNa1D,1.2809038326253666,Positive,0.7501,Positive,1.0155019163126833,Positive,Positive
4509,1353360849881149440,"Ill effects so far ... a tender upper arm. Was unable to sleep on that side. However, no worse than my annual flu j… https://t.co/osftEnGTA7",-0.32891683768410657,Negative,-0.8658,Negative,-0.5973584188420533,Negative,Negative
4510,1353352639774339075,Do you think in 12 weeks time they will say “sorry we ran out of vaccines”?? #PfizerBioNTech #VaccineStrategy,-0.41717699271914044,Negative,0.0,Neutral,-0.20858849635957022,Negative,Skeptical
4511,1353341011984977925,"Yeah?! 🤔 Can #PfizerBioNTech keep up with the production?! 🧐
#COVID19Vaccine

The Star Online: WHO agrees to buy up… https://t.co/NszKBo6m09",0.0,Neutral,0.4106,Positive,0.2053,Positive,Optimistic
4512,1353340321107746819,"@CaptainWilco Conflicting info from Israel about effectiveness of #PfizerBiontech vaccine.
Although my comment in t… https://t.co/vEdTnOtPnI",0.5069652942341486,Positive,-0.4019,Negative,0.05253264711707431,Neutral,Neutral
4513,1353330041388724226,First dose of Covid vaccine 💉 done. #PfizerBioNTech,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4514,1353326060218306560,@HeathrowNo @piersmorgan @BorisJohnson @MattHancock @nadhimzahawi There is no data to support delaying second vacci… https://t.co/B8weHqBRMl,0.0027508857525096464,Neutral,0.128,Neutral,0.06537544287625482,Neutral,Neutral
4515,1353319137842507776,"Rollout will commence with the successful negotiation and execution of supply agreements, COVAX stated.… https://t.co/MxI2Z4jKHS",0.5196365203424215,Positive,0.7096,Positive,0.6146182601712107,Positive,Positive
4516,1353318149458976769,Within the last 24 hours all of my relatives over 70 years old have received the #CovidVaccine Thank you so much. I… https://t.co/n620a3jrLZ,0.30473488235551854,Positive,0.3612,Positive,0.3329674411777593,Positive,Optimistic
4517,1353315749293654017,Fully vaccinated #PfizerBioNTech https://t.co/ZRoyAvlslU,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4518,1353310627880706048,"day 1 post vaccination (2nd dose)

chills, fatigue and sore arm

#CovidVaccine #PfizerBioNTech https://t.co/JjG5NpX70d",-0.7576450408348769,Negative,-0.5423,Negative,-0.6499725204174385,Negative,Negative
4519,1353306415541194753,.@matthancock you are lying. The UK has not vaccinated 5.4 million people. Vaccination requires 2 shots of vaccine… https://t.co/Dm3TvZdj1f,-0.40027877023905956,Negative,-0.5267,Negative,-0.46348938511952975,Negative,Negative
4520,1354184353044180992,I got the first dose of the vaccine #igottheshot #PfizerBioNTech #pfizer #ThisIsOurShot but I’ll only celebrate whe… https://t.co/M2sotqFMUr,0.4494700470585178,Positive,0.7227,Positive,0.586085023529259,Positive,Positive
4521,1353981230841266179,"HEALTH: @EU_Health castigates delays in delivery of #Covid19 #vaccines 

https://t.co/8m5PlT6x0j

@SKyriakidesEU… https://t.co/3tFdj4KDgo",-0.5119709590674193,Negative,0.0,Neutral,-0.25598547953370965,Negative,Skeptical
4522,1353978643345797120,"Very encouraging #vaccine 💉 data from #Israel 

2 weeks after the first shot some immunity kicks in and by 3 weeks… https://t.co/tDgzFRrId5",0.42123468128665226,Positive,0.5709,Positive,0.49606734064332614,Positive,Positive
4523,1353977889625092097,"The #Covax program aims to provide 2 billion doses of #COVID19 #vaccines to low/mid-income countries, by the end ye… https://t.co/oAaIMAtbTb",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4524,1353974874927210496,🇬🇧 Britain’s Minister for COVID Vaccine Deployment Nadhim Zahawi said he was confident both AstraZeneca and Pfizer… https://t.co/LYkrNIwxOo,0.5405560603002137,Positive,0.4939,Positive,0.5172280301501069,Positive,Positive
4525,1353973168294273024,When it comes to the point we have to pay for our Pfizer purchases the government should just requisition the cash… https://t.co/Axd0JFhcJe,0.0,Neutral,-0.1027,Neutral,-0.05135,Neutral,Neutral
4526,1353966785570238464,@_RobbieMoore @BorisJohnson @10DowningStreet @Conservatives when will the inevitable u-turn occur with regards to t… https://t.co/Vof7oYzMOD,-0.38050395139977905,Negative,0.0,Neutral,-0.19025197569988953,Neutral,Skeptical
4527,1353964587251429376,"Other countries in the Middle East, including Saudi Arabia, Qatar, Kuwait and Oman, are also relying heavily on the… https://t.co/E9ireKyrw6",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4528,1353964077324722181,"Other countries in the Middle East, including Saudi Arabia, Qatar, Kuwait and Oman, are also relying heavily on the… https://t.co/pSCJ0e3Xrn",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4529,1353963161179873282,#Norway To Receive Fewer #Pfizer Vaccine Doses Than Originally Reported https://t.co/vH0wsWdgAR #COVID19… https://t.co/J7lLq5U308,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4530,1353960801934127104,#EU Plans To Purchase 300-million More #Covid19 Vaccines https://t.co/E6CxrV4yHA #covidvaccines #Pfizer… https://t.co/HwUUNgstLv,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4531,1353959514614202368,#Covid19 Vaccine Rollout Needs Spark Even More Innovation https://t.co/EBaYqJexm1 #Ergotron #VaccinationCart  #Pfizer #PfizerBioNTech,0.3771484745241261,Positive,0.5849,Positive,0.481024237262063,Positive,Positive
4532,1353956391141175297,"""Vaccine Hoarding"" Under Spotlight At The #UnitedNations https://t.co/GIa2W4wRxn #PfizerBioNTech #COVAX… https://t.co/GEWW28b4HS",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4533,1353941135434133504,i felt like second Obligatory Vaccine Selfie™ deserved a come hither pose than the usual Juliecheese 😘🤓… https://t.co/5wYrRWijJz,0.32043645555647177,Positive,0.3612,Positive,0.3408182277782359,Positive,Optimistic
4534,1353933688875200512,@SKyriakidesEU @AstraZeneca The @EU_Commission failed. @vonderleyen failed. You failed. You should have bought maxi… https://t.co/HB15QAAa0K,-0.8682328436127982,Negative,-0.872,Negative,-0.870116421806399,Negative,Negative
4535,1353930694267817984,#Moderna and #PfizerBioNTech should open source the #Covid_19 vaccine so anyone with manufacturing facilities can produce more.,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4536,1353923445919264774,"@mizakalili Chinese media claims, to no surprise, that western media don't report on deaths after #PfizerBioNTech… https://t.co/GXkIz6JaA9",0.0,Neutral,-0.0258,Neutral,-0.0129,Neutral,Neutral
4537,1353912592167694336,Educated and vaccinated #FauciOuchie #fauciouchi #CovidVaccine #PfizerBioNTech https://t.co/lGJzbyLa54,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4538,1353909775944151041,"2 weeks ago, I got my first dose of the Pfizer vaccine! 😷💉 

I had a headache 3 days later that lasted a couple day… https://t.co/9YvlG4f0OC",-0.3631215154679668,Negative,0.0,Neutral,-0.1815607577339834,Neutral,Skeptical
4539,1353906079588098049,@politicaljunkd1 @asadabukhalil #Israel had unlimited access to the #PfizerBioNTech through an agreement of data sh… https://t.co/JDor1DAdBt,0.0,Neutral,0.4939,Positive,0.24695,Positive,Optimistic
4540,1353888507572314113,Really interesting results coming out of Israel around #Covid  vaccines. 20 positive out of 128K vaccinated. Intere… https://t.co/AyVo2xjYxE,0.7011474527160952,Positive,0.7645,Positive,0.7328237263580476,Positive,Positive
4541,1353857842768392193,. I wonder how many doses from #Modern and #PfizerBioNTech heading to #developing #COVID19Vaccine,0.8918062328414893,Positive,0.0,Neutral,0.44590311642074465,Positive,Positive
4542,1353850117930020866,After 3 weeks I completed #COVID19 #Vaccination🙌🏻 Got #PfizerBioNTech booster (dose 2) before weekend. #Day1- got m… https://t.co/fDzzIVdWK6,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4543,1353847283582963712,Team members Asha RN and Nellie PSW are proud to have done their part &amp; received both doses of the #PfizerBioNTech… https://t.co/3AFI1YSAJW,0.3477461841653169,Positive,0.4767,Positive,0.41222309208265845,Positive,Positive
4544,1353843433480269824,Just took my first COVID19 vaccine shot. #PfizerBioNTech Go take yours if you can. https://t.co/PqXbCAhvQb,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4545,1353838031925432321,Thrilled to have gotten my 2nd dose of the #COVID19 #PfizerBioNTech vaccine today @grhospitalkw. When it’s your tur… https://t.co/5nPjxpjUX8,0.4793141646444491,Positive,0.4404,Positive,0.45985708232222455,Positive,Positive
4546,1353830479863160834,#PfizerBioNTech #Pfizer sponsored 👇 https://t.co/Q5plhU8jRx,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4547,1353827987515469825,"How can WHO still say #PfizerVaccine is safe after 29 deaths in Norway?! #PfizerBioNTech #VaccineSafety
https://t.co/QikDmL58Sy",0.42544375542088125,Positive,0.4926,Positive,0.4590218777104406,Positive,Positive
4548,1353808293366534148,"Early data from the US #CDC shows few allergic reactions to #PfizerBioNTech  #COVIDー19  #Vaccine.
21 #anaphylaxis +… https://t.co/LOWIS6fCdu",-0.30683637105751627,Negative,-0.296,Negative,-0.3014181855287581,Negative,Skeptical
4549,1353799386116071425,@MrHarryCole @BorisJohnson @10DowningStreet @Conservatives when will the inevitable u-turn occur with regards to th… https://t.co/Oqmk85k2eu,-0.36309336257151437,Negative,0.0,Neutral,-0.18154668128575718,Neutral,Skeptical
4550,1353796338027278342,"Maybe the federal government could do its job and find us vaccine, no? Italy is taking legal action against… https://t.co/C3Ra7KOzTr",0.0,Neutral,-0.1779,Neutral,-0.08895,Neutral,Neutral
4551,1353792871938330630,"Number of Tweets about Pfizer vaccine in January. 

Source of data: https://t.co/4J8SCPIgw3

#PfizerVaccine… https://t.co/tfBK967mXd",0.0,Neutral,0.0772,Neutral,0.0386,Neutral,Neutral
4552,1353778657630822401,@pinapolk @DrSimonAshworth @EmmaKennedy @BorisJohnson @10DowningStreet @Conservatives when will the inevitable u-tu… https://t.co/OpOHrxEqAo,-0.4322489616247734,Negative,0.0,Neutral,-0.2161244808123867,Negative,Skeptical
4553,1353777357035888641,@BakerRay3 @Shivajihimself @BorisJohnson @10DowningStreet @Conservatives when will the inevitable u-turn occur with… https://t.co/z0bgPa8keH,-0.41493441568242323,Negative,0.0,Neutral,-0.20746720784121161,Negative,Skeptical
4554,1353771035426959360,@Pfizer_France @moderna_tx Now and here's give me your permission to make your vaccine. Tomorrow. #Pfizer #Moderna… https://t.co/BQ4XSjglGt,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4555,1353769891241857025,@CanyonLegrand @LSCarr3 @institutpasteur @Merck @EU_Commission @BioNTech_Group @pfizer @AstraZeneca @SanofiFR @GSK… https://t.co/gsD12EUymg,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4556,1353767125719146499,Doing my part to get this shit over with 💪🏼 #COVIDvaccine #PfizerBioNTech #ThankyouNHS https://t.co/tYOX2ctwoH,-0.59706661778238,Negative,-0.6428,Negative,-0.61993330889119,Negative,Negative
4557,1353762030503788545,@qwertyu858 @AlexBerenson @CDCgov They added breast feeding as 'missing information' too... wonder why...… https://t.co/dFi3XNFpki,0.46833795426010755,Positive,-0.296,Negative,0.08616897713005378,Neutral,Neutral
4558,1353761533252292622,"Oil gas plastic critical to manufacture #ppe  #vaccination needles face shields

Protect #Ontario LTC seniors… https://t.co/jOSzzmVzpA",-0.043964357599797305,Neutral,0.0772,Neutral,0.01661782120010135,Neutral,Neutral
4559,1353760017468559361,Why can’t Pfizer just do something good for people instead of holding back doses because they contain six doses and… https://t.co/GQYqNBLMw0,0.3158389362183453,Positive,0.4404,Positive,0.37811946810917263,Positive,Optimistic
4560,1353758030538698754,"Now the big question that remains, what about neutralizing data from #PfizerBioNTech vaccine towards #501YV1… https://t.co/A5Q9uNpyF9",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4561,1353757550504800263,"Got the 1st dose of Covid vaccine the other day. Headache, sore arm, fatigue.... definitely worth it to live!… https://t.co/GzFoMOuTgp",-0.6265360939995117,Negative,0.3382,Positive,-0.14416804699975586,Neutral,Neutral
4562,1353756495163367424,This happened today 🥳 #PfizerBioNTech #studentnurse https://t.co/DcXPsXH6wl,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
4563,1353754829131309057,Just received dose 2 of #PfizerBioNTech covid-19 vaccine. So unbelievably grateful and relieved. One small but sign… https://t.co/cuyESNlqmg,-0.1947004922445032,Neutral,0.4969,Positive,0.1510997538777484,Neutral,Optimistic
4564,1353754071291867136,@iainastewart @BorisJohnson @10DowningStreet @Conservatives when will the inevitable u-turn occur with regards to t… https://t.co/aW6knEGNRa,-0.38050395139977905,Negative,0.0,Neutral,-0.19025197569988953,Neutral,Skeptical
4565,1353753516259627011,Wow 10% of the population have been #vaccinated That’s amazing! #Covid_19 #nhs #PfizerBioNTech #astrazenica #nhs… https://t.co/QYIgBoMUPP,0.7541555606566854,Positive,0.8356,Positive,0.7948777803283427,Positive,Positive
4566,1353747746763780101,@KeighleyNews @_RobbieMoore @BorisJohnson @10DowningStreet @Conservatives when will the inevitable u-turn occur wit… https://t.co/3bkwMSTSoA,-0.41493441568242323,Negative,0.0,Neutral,-0.20746720784121161,Negative,Skeptical
4567,1353747681731076096,"#pfizer inside my insides.

Thanks to @UHNM_NHS for the call at lunchtime &amp; a jab in the arm a few hours later.… https://t.co/XhtWahlPYZ",0.0,Neutral,0.4404,Positive,0.2202,Positive,Optimistic
4568,1353743374780682246,"Mixed feelings of joy, relief &amp; anxiety. Received 2nd dose of Pfizer COVID-19 vaccine today. I Experienced severe m… https://t.co/CyJ0A0H9cQ",-0.004016857615034342,Neutral,0.5574,Positive,0.27669157119248283,Positive,Optimistic
